event,net,sta,ML_station,ML_station_std,n_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_mm_max,amplitude_mm_mean,amp_window_start,amp_window_end,s_pick,s_source
20070502033029_ML-nan,TW,MCVB,11.621698559132582,0.0716669009136435,2,159.81336975097656,159.81336975097656,159.81336975097656,4.400000095367432,215435312.5,193014820.3125,2007-05-02T02:02:54.558013,2007-05-02T02:03:53.680247,2007-05-02T02:02:54.558013,header
20070502033029_ML-nan,TW,SLVB,11.494853147188053,0.14204901691205538,2,105.96183776855469,105.96183776855469,105.96183776855469,4.400000095367432,359843093.75,293212578.125,2007-05-02T02:02:30.158008,2007-05-02T02:03:07.869225,2007-05-02T02:02:30.158008,header
20070502033029_ML-nan,TW,SPVB,11.187650320130427,0.1700646597312977,2,193.0717010498047,193.0717010498047,193.0717010498047,4.400000095367432,65290652.34375,51408800.78125,2007-05-02T02:03:09.258011,2007-05-02T02:04:20.992467,2007-05-02T02:03:09.258011,header
20070502033029_ML-nan,TW,TGVB,11.121869192795188,0.03747961178995099,2,100.422607421875,100.422607421875,100.422607421875,4.400000095367432,139810437.5,131778824.21875,2007-05-02T02:02:26.858011,2007-05-02T02:03:03.466405,2007-05-02T02:02:26.858011,header
20070502033029_ML-nan,TW,THVB,11.44671977911233,0.16130067535726542,2,296.19793701171875,296.19793701171875,296.19793701171875,4.400000095367432,46398765.625,36919658.203125,2007-05-02T02:03:47.368012,2007-05-02T02:05:45.743292,2007-05-02T02:03:47.368012,header
20070502033029_ML-nan,TW,TTVB,11.328706488497467,0.013261753922118176,2,155.1798095703125,155.1798095703125,155.1798095703125,4.400000095367432,105188203.125,102965277.34375,2007-05-02T02:02:53.208005,2007-05-02T02:03:49.531206,2007-05-02T02:02:53.208005,header
20070502033029_ML-nan,TW,VTVB,6.871264051393153,0.02334565389470803,2,250.63772583007812,250.63772583007812,250.63772583007812,4.400000095367432,1445.8560943603516,1392.935037612915,2007-05-02T02:03:34.418006,2007-05-02T02:05:08.159817,2007-05-02T02:03:34.418006,header
20070502035959_ML3.5,TW,CCVB,10.503150889610566,0.25227206640460903,2,263.4261169433594,263.4261169433594,263.4261169433594,3.5,8048732.91015625,5794193.9697265625,2007-05-02T04:03:21.548001,2007-05-02T04:04:59.235412,2007-05-02T04:03:21.548001,header
20070502035959_ML3.5,TW,DBVB,10.881572604527694,0.09046201188621437,2,70.56570434570312,70.56570434570312,70.56570434570312,3.5,147649078.125,128812566.40625,2007-05-02T04:01:54.317999,2007-05-02T04:02:18.651803,2007-05-02T04:01:54.317999,header
20070502035959_ML3.5,TW,HBVB,10.819139808755326,0.11062983814122992,2,228.96868896484375,228.96868896484375,228.96868896484375,3.5,17958275.390625,15242108.88671875,2007-05-02T04:03:09.668005,2007-05-02T04:04:31.253793,2007-05-02T04:03:09.668005,header
20070502035959_ML3.5,TW,HGVB,10.01193649534122,0.005903929544208583,2,299.77008056640625,299.77008056640625,299.77008056640625,3.5,1286206.6650390625,1273960.9375,2007-05-02T04:03:39.017996,2007-05-02T04:05:30.344720,2007-05-02T04:03:39.017996,header
20070502035959_ML3.5,TW,HN1B,11.003496451315758,0.09121353084130017,2,279.7591247558594,279.7591247558594,279.7591247558594,3.5,17073355.46875,14879659.66796875,2007-05-02T04:03:31.238001,2007-05-02T04:05:15.954084,2007-05-02T04:03:31.238001,header
20070502035959_ML3.5,TW,LCVB,10.646741921370126,0.11665163216853987,2,141.5458984375,141.5458984375,141.5458984375,3.5,30423511.71875,25615963.8671875,2007-05-02T04:02:27.657998,2007-05-02T04:03:18.671932,2007-05-02T04:02:27.657998,header
20070502035959_ML3.5,TW,MCVB,10.633901341087654,0.18536275581651293,2,157.00164794921875,157.00164794921875,157.00164794921875,3.5,27528707.03125,21291204.1015625,2007-05-02T04:02:35.978000,2007-05-02T04:03:31.325765,2007-05-02T04:02:35.978000,header
20070502035959_ML3.5,TW,SLVB,10.491220110756366,0.061268833252437545,2,102.0689926147461,102.0689926147461,102.0689926147461,3.5,33171199.21875,30171360.3515625,2007-05-02T04:02:08.618000,2007-05-02T04:02:44.983995,2007-05-02T04:02:08.618000,header
20070502035959_ML3.5,TW,SPVB,10.568156160744996,0.0604530812223926,2,189.30831909179688,189.30831909179688,189.30831909179688,3.5,13628619.140625,12410961.42578125,2007-05-02T04:02:50.317997,2007-05-02T04:03:59.003546,2007-05-02T04:02:50.317997,header
20070502035959_ML3.5,TW,TGVB,10.415508233834238,0.1459025810830351,2,96.76460266113281,96.76460266113281,96.76460266113281,3.5,34725339.84375,28159073.2421875,2007-05-02T04:02:05.567995,2007-05-02T04:02:40.527735,2007-05-02T04:02:05.567995,header
20070502035959_ML3.5,TW,THVB,10.497636203769865,0.16371674724691954,2,294.720703125,294.720703125,294.720703125,3.5,5300703.125,4205504.2724609375,2007-05-02T04:03:27.818001,2007-05-02T04:05:25.758469,2007-05-02T04:03:27.818001,header
20070502035959_ML3.5,TW,TTVB,10.355694938017507,0.09326782701637004,2,151.3987579345703,151.3987579345703,151.3987579345703,3.5,13321889.6484375,11577208.984375,2007-05-02T04:02:31.767995,2007-05-02T04:03:26.510505,2007-05-02T04:02:31.767995,header
20070502035959_ML3.5,TW,VTVB,5.167652679289127,0.11581426910951745,2,246.69979858398438,246.69979858398438,246.69979858398438,3.5,34.433070570230484,29.02408130466938,2007-05-02T04:03:14.398000,2007-05-02T04:04:45.794533,2007-05-02T04:03:14.398000,header
20070502182759_ML3.1,TW,CCVB,10.11188686536417,0.06041606126592387,2,262.76251220703125,262.76251220703125,262.76251220703125,3.0999999046325684,2405863.28125,2191028.9916992188,2007-05-02T18:31:21.568004,2007-05-02T18:33:07.013008,2007-05-02T18:31:21.568004,header
20070502182759_ML3.1,TW,DBVB,10.473266984807893,0.10046025229359903,2,71.9040298461914,71.9040298461914,71.9040298461914,3.0999999046325684,57070070.3125,49108439.453125,2007-05-02T18:30:02.597991,2007-05-02T18:30:27.754020,2007-05-02T18:30:02.597991,header
20070502182759_ML3.1,TW,HBVB,10.559792889001528,0.13210256859276492,2,229.5592041015625,229.5592041015625,229.5592041015625,3.0999999046325684,10179899.4140625,8400439.453125,2007-05-02T18:31:12.777992,2007-05-02T18:32:36.067469,2007-05-02T18:31:12.777992,header
20070502182759_ML3.1,TW,LCVB,10.284548660267589,0.046657758743184626,2,142.99533081054688,142.99533081054688,142.99533081054688,3.0999999046325684,11584365.234375,10767928.7109375,2007-05-02T18:30:35.738006,2007-05-02T18:31:27.898220,2007-05-02T18:30:35.738006,header
20070502182759_ML3.1,TW,MCVB,10.353333397173069,0.0907070031936178,2,157.61822509765625,157.61822509765625,157.61822509765625,3.0999999046325684,12280932.6171875,10710530.2734375,2007-05-02T18:30:42.197994,2007-05-02T18:31:39.556817,2007-05-02T18:30:42.197994,header
20070502182759_ML3.1,TW,SLVB,10.15394330404166,0.030746213545297562,2,103.36681365966797,103.36681365966797,103.36681365966797,3.0999999046325684,14235011.71875,13556916.50390625,2007-05-02T18:30:17.188002,2007-05-02T18:30:53.949209,2007-05-02T18:30:17.188002,header
20070502182759_ML3.1,TW,SPVB,10.092885463587871,0.1707077409212752,2,190.83717346191406,190.83717346191406,190.83717346191406,3.0999999046325684,5374968.26171875,4228931.5185546875,2007-05-02T18:30:54.747995,2007-05-02T18:32:07.532782,2007-05-02T18:30:54.747995,header
20070502182759_ML3.1,TW,TGVB,9.955936139369818,0.03976101425692983,2,98.29428100585938,98.29428100585938,98.29428100585938,3.0999999046325684,9898488.28125,9297432.12890625,2007-05-02T18:30:13.898001,2007-05-02T18:30:49.637520,2007-05-02T18:30:13.898001,header
20070502182759_ML3.1,TW,THVB,10.165819815550002,0.15431409630636356,2,294.73406982421875,294.73406982421875,294.73406982421875,3.0999999046325684,2431203.369140625,1951060.2416992188,2007-05-02T18:31:28.467996,2007-05-02T18:33:27.547380,2007-05-02T18:31:28.467996,header
20070502182759_ML3.1,TW,TTVB,9.96937562311644,0.043350062937860825,2,152.59353637695312,152.59353637695312,152.59353637695312,3.0999999046325684,4976246.09375,4648679.443359375,2007-05-02T18:30:40.237992,2007-05-02T18:31:35.717024,2007-05-02T18:30:40.237992,header
20070502182759_ML3.1,TW,VTVB,4.436578338916377,0.15691208256812428,2,248.05503845214844,248.05503845214844,248.05503845214844,3.0999999046325684,6.757088005542755,5.405397620052099,2007-05-02T18:31:16.157995,2007-05-02T18:32:54.838026,2007-05-02T18:31:16.157995,header
20070531154359_ML3.3,TW,DBVB,9.975721180996052,0.009096286133690111,2,135.05006408691406,135.05006408691406,135.05006408691406,3.299999952316284,5902817.87109375,5816677.24609375,2007-05-31T15:44:58.407999,2007-05-31T15:45:47.551376,2007-05-31T15:44:58.407999,header
20070531154359_ML3.3,TW,HGVB,9.448763731319959,0.09065623860530292,2,244.0878448486328,244.0878448486328,244.0878448486328,3.299999952316284,646197.265625,563605.6976318359,2007-05-31T15:45:49.467996,2007-05-31T15:47:19.533230,2007-05-31T15:45:49.467996,header
20070531154359_ML3.3,TW,LCVB,10.713919845497335,0.04619392135953525,2,78.32970428466797,78.32970428466797,78.32970428466797,3.299999952316284,80404867.1875,74790339.84375,2007-05-31T15:44:32.937998,2007-05-31T15:45:00.377802,2007-05-31T15:44:32.937998,header
20070531154359_ML3.3,TW,MCVB,9.864951512706973,0.07139524867854743,2,280.6042175292969,280.6042175292969,280.6042175292969,3.299999952316284,1193188.4765625,1069430.6640625,2007-05-31T15:46:06.667998,2007-05-31T15:47:49.857479,2007-05-31T15:46:06.667998,header
20070531154359_ML3.3,TW,SLVB,9.721563846633435,0.05174611148455216,2,189.19651794433594,189.19651794433594,189.19651794433594,3.299999952316284,1915132.6904296875,1766641.4184570312,2007-05-31T15:45:24.028001,2007-05-31T15:46:33.369012,2007-05-31T15:45:24.028001,header
20070531154359_ML3.3,TW,SPVB,10.421823771243737,0.15361136259045935,2,125.76780700683594,125.76780700683594,125.76780700683594,3.299999952316284,23508240.234375,18881843.75,2007-05-31T15:44:57.108002,2007-05-31T15:45:41.373204,2007-05-31T15:44:57.108002,header
20070531154359_ML3.3,TW,TGVB,10.288900651146765,0.037738301732678774,2,133.80703735351562,133.80703735351562,133.80703735351562,3.299999952316284,12921077.1484375,12173992.1875,2007-05-31T15:44:59.587997,2007-05-31T15:45:47.272692,2007-05-31T15:44:59.587997,header
20070531154359_ML3.3,TW,TTVB,9.853978536632166,0.03726664856160178,2,216.66497802734375,216.66497802734375,216.66497802734375,3.299999952316284,1936902.4658203125,1826228.9428710938,2007-05-31T15:45:37.687994,2007-05-31T15:46:56.551319,2007-05-31T15:45:37.687994,header
20070531154359_ML3.3,TW,VTVB,4.58008367713472,0.0724789912949933,2,235.38673400878906,235.38673400878906,235.38673400878906,3.299999952316284,9.178572334349155,8.213754976168275,2007-05-31T15:45:45.778003,2007-05-31T15:47:11.832490,2007-05-31T15:45:45.778003,header
20070607052959_ML3.3,TW,DBVB,9.985274232931296,0.019359829585444934,2,58.47815704345703,58.47815704345703,58.47815704345703,3.299999952316284,21680884.765625,21018574.21875,2007-06-07T05:31:12.178001,2007-06-07T05:31:32.553438,2007-06-07T05:31:12.178001,header
20070607052959_ML3.3,TW,HBVB,10.174186456315258,0.05509759159445475,2,261.00933837890625,261.00933837890625,261.00933837890625,3.299999952316284,2794798.33984375,2565285.888671875,2007-06-07T05:32:47.577992,2007-06-07T05:34:22.764225,2007-06-07T05:32:47.577992,header
20070607052959_ML3.3,TW,HGVB,9.708627774051203,0.01685942187774541,2,221.27920532226562,221.27920532226562,221.27920532226562,3.299999952316284,1283652.34375,1249365.7836914062,2007-06-07T05:32:27.718001,2007-06-07T05:33:49.017470,2007-06-07T05:32:27.718001,header
20070607052959_ML3.3,TW,LAVB,9.91378333145201,0.02099275936453834,2,297.4626159667969,297.4626159667969,297.4626159667969,3.299999952316284,1071305.0537109375,1035911.5295410156,2007-06-07T05:33:03.208005,2007-06-07T05:34:52.886411,2007-06-07T05:33:03.208005,header
20070607052959_ML3.3,TW,MCVB,10.023196290784162,0.030998146564657676,2,199.6411895751953,199.6411895751953,199.6411895751953,3.299999952316284,3338226.318359375,3177969.1162109375,2007-06-07T05:32:18.308008,2007-06-07T05:33:30.722126,2007-06-07T05:32:18.308008,header
20070607052959_ML3.3,TW,SLVB,10.150770522485072,0.040831546344215604,2,107.07524108886719,107.07524108886719,107.07524108886719,3.299999952316284,13593012.6953125,12746838.37890625,2007-06-07T05:31:34.507998,2007-06-07T05:32:13.081494,2007-06-07T05:31:34.507998,header
20070607052959_ML3.3,TW,SPVB,10.526638402281787,0.15149678958381657,2,90.45376586914062,90.45376586914062,90.45376586914062,3.299999952316284,50138531.25,40376361.328125,2007-06-07T05:31:27.351933,2007-06-07T05:31:59.810510,2007-06-07T05:31:27.351933,theory
20070607052959_ML3.3,TW,TGVB,9.78707928239314,0.11141353692362724,2,49.49027633666992,49.49027633666992,49.49027633666992,3.299999952316284,19971324.21875,16932934.5703125,2007-06-07T05:31:08.788079,2007-06-07T05:31:25.641518,2007-06-07T05:31:08.788079,theory
20070607052959_ML3.3,TW,TTVB,10.267965833332395,0.10207814220406691,2,142.6730194091797,142.6730194091797,142.6730194091797,3.299999952316284,12251083.984375,10518774.90234375,2007-06-07T05:31:53.718001,2007-06-07T05:32:45.043346,2007-06-07T05:31:53.718001,header
20070607052959_ML3.3,TW,VTVB,5.000553305917824,0.18747994007023974,2,190.79144287109375,190.79144287109375,190.79144287109375,3.299999952316284,44.67920586466789,34.471780993044376,2007-06-07T05:32:14.647996,2007-06-07T05:33:24.002295,2007-06-07T05:32:14.647996,header
20070609121639_ML4.1,IC,KMI,11.5672641529628,0.07204596462939486,2,148.80126953125,148.80126953125,148.80126953125,4.099999904632568,215963609.375,193382656.25,2007-06-09T12:17:23.815001,2007-06-09T12:18:18.905846,2007-06-09T12:17:23.815001,header
20070609121639_ML4.1,TW,DBVB,11.13234717453065,0.0637930582831992,2,272.7491149902344,272.7491149902344,272.7491149902344,4.099999904632568,23294990.234375,21110205.078125,2007-06-09T12:18:15.848006,2007-06-09T12:19:55.330743,2007-06-09T12:18:15.848006,header
20070609121639_ML4.1,TW,HGVB,10.964107762166263,0.06732481156721795,2,214.96347045898438,214.96347045898438,214.96347045898438,4.099999904632568,26638382.8125,24016294.921875,2007-06-09T12:17:46.508009,2007-06-09T12:19:06.276980,2007-06-09T12:17:46.508009,header
20070609121639_ML4.1,TW,LCVB,11.359031442502923,0.17059623793317297,2,200.25457763671875,200.25457763671875,200.25457763671875,4.099999904632568,90245078.125,71012656.25,2007-06-09T12:17:42.588005,2007-06-09T12:18:55.211052,2007-06-09T12:17:42.588005,header
20070609121639_ML4.1,TW,SLVB,11.088461997177989,0.1059846809480977,2,288.5921325683594,288.5921325683594,288.5921325683594,4.099999904632568,19771953.125,16886565.91796875,2007-06-09T12:18:14.138001,2007-06-09T12:20:08.812755,2007-06-09T12:18:14.138001,header
20070609121639_ML4.1,TW,SPVB,11.492888922625998,0.14096829790135304,2,179.37742614746094,179.37742614746094,179.37742614746094,4.099999904632568,144831484.375,118174445.3125,2007-06-09T12:17:31.248693,2007-06-09T12:18:37.582951,2007-06-09T12:17:31.248693,theory
20070609121639_ML4.1,TW,TGVB,10.9181348720656,0.24755048214883454,2,250.72215270996094,250.72215270996094,250.72215270996094,4.099999904632568,23185193.359375,16769755.37109375,2007-06-09T12:18:05.458004,2007-06-09T12:19:36.876102,2007-06-09T12:18:05.458004,header
20070609121639_ML4.1,TW,TTVB,11.136573258601967,0.06596432846880973,2,290.2500915527344,290.2500915527344,290.2500915527344,4.099999904632568,20415832.03125,18442647.4609375,2007-06-09T12:18:13.458001,2007-06-09T12:20:08.988061,2007-06-09T12:18:13.458001,header
20070609121639_ML4.1,TW,VTVB,7.051865675838935,0.08508486850193303,2,248.09255981445312,248.09255981445312,248.09255981445312,4.099999904632568,2478.070020675659,2178.2292127609253,2007-06-09T12:18:02.288006,2007-06-09T12:19:33.333040,2007-06-09T12:18:02.288006,header
20070721084559_ML3.0,TW,BCVB,10.408241486250917,0.11340937498868583,2,186.14559936523438,186.14559936523438,186.14559936523438,3.0,10618966.796875,8979492.919921875,2007-07-21T08:48:08.268001,2007-07-21T08:49:16.755066,2007-07-21T08:48:08.268001,header
20070721084559_ML3.0,TW,CBVB,10.016453187118465,0.029893202262250222,2,264.0710144042969,264.0710144042969,264.0710144042969,3.0,1817132.6904296875,1732858.7036132812,2007-07-21T08:48:33.548004,2007-07-21T08:50:21.685343,2007-07-21T08:48:33.548004,header
20070721084559_ML3.0,TW,DHVB,10.752960877954507,0.014329289977918405,2,119.361328125,119.361328125,119.361328125,3.0,43770515.625,42772783.203125,2007-07-21T08:47:38.958003,2007-07-21T08:48:21.592219,2007-07-21T08:47:38.958003,header
20070721084559_ML3.0,TW,HGVB,10.215738024573673,0.1091432619818644,2,193.80181884765625,193.80181884765625,193.80181884765625,3.0,6261253.90625,5324843.26171875,2007-07-21T08:48:11.248003,2007-07-21T08:49:22.899213,2007-07-21T08:48:11.248003,header
20070721084559_ML3.0,TW,LAVB,10.298359556530077,0.022936608070667976,2,175.6151123046875,175.6151123046875,175.6151123046875,3.0,7946976.5625,7661010.7421875,2007-07-21T08:48:04.277995,2007-07-21T08:49:07.234742,2007-07-21T08:48:04.277995,header
20070721084559_ML3.0,TW,MCVB,9.993454593087376,0.012146375602604747,2,76.44256591796875,76.44256591796875,76.44256591796875,3.0,14999085.9375,14708247.55859375,2007-07-21T08:47:22.948004,2007-07-21T08:47:48.959710,2007-07-21T08:47:22.948004,header
20070721084559_ML3.0,TW,MTVB,10.033220190064194,0.1292814567192193,2,235.41397094726562,235.41397094726562,235.41397094726562,3.0,2857391.845703125,2366491.5771484375,2007-07-21T08:48:28.507999,2007-07-21T08:49:57.310647,2007-07-21T08:48:28.507999,header
20070721084559_ML3.0,TW,SLVB,7.73694460047135,0.2683640447765272,2,18.786535263061523,18.786535263061523,18.786535263061523,3.0,769538.330078125,545343.5211181641,2007-07-21T08:46:51.138002,2007-07-21T08:46:56.302357,2007-07-21T08:46:51.138002,header
20070721084559_ML3.0,TW,SPVB,10.222520738398002,0.19270315762700346,2,117.53736114501953,117.53736114501953,117.53736114501953,3.0,17690558.59375,13567955.078125,2007-07-21T08:47:40.248004,2007-07-21T08:48:20.266240,2007-07-21T08:47:40.248004,header
20070721084559_ML3.0,TW,TGVB,9.990704757877246,0.12860227066037855,2,76.28714752197266,76.28714752197266,76.28714752197266,3.0,18069101.5625,14977958.0078125,2007-07-21T08:47:21.828002,2007-07-21T08:47:48.856098,2007-07-21T08:47:21.828002,header
20070721084559_ML3.0,TW,TTVB,9.660921444697074,0.13285486887993025,2,35.311222076416016,35.311222076416016,35.311222076416016,3.0,23929998.046875,19727961.9140625,2007-07-21T08:47:11.068007,2007-07-21T08:47:21.538815,2007-07-21T08:47:11.068007,header
20070721084559_ML3.0,TW,VTVB,5.80309829378934,0.14687892154220838,2,134.61538696289062,134.61538696289062,134.61538696289062,3.0,499.1593062877655,404.2799025774002,2007-07-21T08:47:45.828004,2007-07-21T08:48:33.911591,2007-07-21T08:47:45.828004,header
20070906185059_ML4.2,TW,BCVB,11.39236260175795,0.046649883240433655,2,159.74940490722656,159.74940490722656,159.74940490722656,4.199999809265137,122068921.875,113467160.15625,2007-09-06T18:52:28.367998,2007-09-06T18:53:27.947603,2007-09-06T18:52:28.367998,header
