event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,preP_noise_absmax_nm,preP_noise_rms_nm,Pd_2s_nm,Pd_2s_um,Pd_2s_ground_mm,Pd_peak_time_2s,tau_c_2s_sec,tau_p_max_2s_sec,tau_p_end_2s_sec,snr_absmax_2s,snr_rms_2s,npts_2s,Pd_3s_nm,Pd_3s_um,Pd_3s_ground_mm,Pd_peak_time_3s,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Pd_5s_nm,Pd_5s_um,Pd_5s_ground_mm,Pd_peak_time_5s,tau_c_5s_sec,tau_p_max_5s_sec,tau_p_end_5s_sec,snr_absmax_5s,snr_rms_5s,npts_5s
20060106182759_ML3.6,TW,TTVB,HHZ,212.66404724121097,3.5999999046325684,4.1236972920689965,4.1236972920689965,0.2579722104074538,3.916700843835688,-0.2069964482333084,0.5236973874364281,2006-01-06T18:28:41.609999,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-06T18:28:31.609999,2006-01-06T18:28:41.109999,9.5,951,951,-40.35144084408394,17.324579756405328,196.0854648919355,78.98084421585583,255.3810734124433,0.2553810734124433,0.0002553810734124433,2006-01-06T18:28:41.608000,3.767677033770511,143.91032734330327,3.3114515851646367,1.3023967561960095,3.2334558581633166,201,255.3810734124433,0.2553810734124433,0.0002553810734124433,2006-01-06T18:28:41.608000,3.4425513203529814,143.91032734330327,2.4461468042072227,1.3023967561960095,3.2334558581633166,301,255.3810734124433,0.2553810734124433,0.0002553810734124433,2006-01-06T18:28:41.608000,2.006425968556149,143.91032734330327,1.3124392442534998,1.3023967561960095,3.2334558581633166,501
20060106182808,TW,DBVB,HHZ,97.6240234375,3.5999999046325684,4.307555667603053,4.307555667603053,0.0037051736988601,3.9115100896485497,-0.3960455779545029,0.7075557629704843,2006-01-06T18:28:25.459998,Pg,header,HHZ,nm,nm/s,True,1.0,2006-01-06T18:28:15.459998,2006-01-06T18:28:24.959998,9.5,951,951,54.17978854143657,3.716132951901832,127.66340060198345,63.19317792532113,1435.1210727211242,1.435121072721124,0.0014351210727211242,2006-01-06T18:28:27.108000,0.6016620509031628,8.353922601823081,0.5587989663245931,11.24144481467641,22.71006333020767,201,1435.1210727211242,1.435121072721124,0.0014351210727211242,2006-01-06T18:28:27.108000,0.5959779601803807,8.353922601823081,0.5813393685810035,11.24144481467641,22.71006333020767,301,1435.1210727211242,1.435121072721124,0.0014351210727211242,2006-01-06T18:28:27.108000,0.5800802215174038,8.353922601823081,0.5407293439524543,11.24144481467641,22.71006333020767,501
20060106182808,TW,LCVB,HHZ,74.96392059326172,3.5999999046325684,3.9893439738446737,3.9893439738446737,0.0294680033907212,3.787375392318568,-0.2019685815261058,0.3893440692121053,2006-01-06T18:28:21.690001,Pg,header,HHZ,nm,nm/s,True,1.0,2006-01-06T18:28:11.690001,2006-01-06T18:28:21.190001,9.5,951,951,-45.08023774875602,-6.531211564037263,130.0055319045643,72.96331449401882,1932.311194780006,1.932311194780006,0.0019323111947800059,2006-01-06T18:28:23.328000,0.7857821375593901,1.238841455127225,0.7747979002810582,14.863299787877454,26.483325328352613,201,1932.311194780006,1.932311194780006,0.0019323111947800059,2006-01-06T18:28:23.328000,0.7099605231515275,1.238841455127225,0.6106989757628355,14.863299787877454,26.483325328352613,301,1932.311194780006,1.932311194780006,0.0019323111947800059,2006-01-06T18:28:23.328000,0.672147205871703,1.238841455127225,0.5436372076551478,14.863299787877454,26.483325328352613,501
20060106182808,TW,MCVB,HHZ,266.3656921386719,3.5999999046325684,4.4638783266212885,4.4638783266212885,0.1251987954123236,4.3929796270584225,-0.0708986995628659,0.8638784219887201,2006-01-06T18:28:49.330000,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-06T18:28:39.330000,2006-01-06T18:28:48.830000,9.5,951,951,7.640523708723906,22.193281379172856,218.10417727317704,100.85063325798389,162.7936346164714,0.1627936346164714,0.00016279363461647138,2006-01-06T18:28:51.298000,3.6877643885560683,4.722613931663935,4.722613931663935,0.7464031026447109,1.6142053783641837,201,162.7936346164714,0.1627936346164714,0.00016279363461647138,2006-01-06T18:28:51.298000,3.0661510050620104,5.28583594020036,2.7050664524677366,0.7464031026447109,1.6142053783641837,301,208.16419009055986,0.20816419009055986,0.00020816419009055985,2006-01-06T18:28:53.398000,3.567753848332437,5.28583594020036,4.1852177510588,0.954425507540063,2.0640841149510623,501
20060106182808,TW,TGVB,HHZ,115.4921417236328,3.5999999046325684,4.133247214871902,4.133247214871902,0.2093966640088369,3.93638960001018,-0.196857614861722,0.533247310239334,2006-01-06T18:28:28.120001,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-06T18:28:18.120001,2006-01-06T18:28:27.620001,9.5,951,951,-0.5278310687540708,4.7262801622774075,107.13103388857829,50.64233291601232,310.70611668515215,0.31070611668515213,0.00031070611668515216,2006-01-06T18:28:30.118000,0.5001618070762498,6.682278762249099,0.35309468083815676,2.9002437987138467,6.135304177247168,201,557.0106210796835,0.5570106210796835,0.0005570106210796835,2006-01-06T18:28:31.118000,0.5412921717626199,6.682278762249099,0.5207477910572061,5.199339545803346,10.99891314255717,301,557.0106210796835,0.5570106210796835,0.0005570106210796835,2006-01-06T18:28:31.118000,0.4754487516271918,6.682278762249099,0.3905784232819903,5.199339545803346,10.99891314255717,501
20060106182808,TW,TTVB,HHZ,212.66404724121097,3.5999999046325684,4.1236972920689965,4.1236972920689965,0.2579722104074538,3.916700843835688,-0.2069964482333084,0.5236973874364281,2006-01-06T18:28:41.609999,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-06T18:28:31.609999,2006-01-06T18:28:41.109999,9.5,951,951,-40.35144084408394,17.324579756405328,196.0854648919355,78.98084421585583,255.3810734124433,0.2553810734124433,0.0002553810734124433,2006-01-06T18:28:41.608000,3.767677033770511,143.91032734330327,3.3114515851646367,1.3023967561960095,3.2334558581633166,201,255.3810734124433,0.2553810734124433,0.0002553810734124433,2006-01-06T18:28:41.608000,3.4425513203529814,143.91032734330327,2.4461468042072227,1.3023967561960095,3.2334558581633166,301,255.3810734124433,0.2553810734124433,0.0002553810734124433,2006-01-06T18:28:41.608000,2.006425968556149,143.91032734330327,1.3124392442534998,1.3023967561960095,3.2334558581633166,501
20060112010459_ML4.8,TW,DBVB,HHZ,248.77407836914065,4.800000190734863,5.880666470488905,5.880666470488905,0.1124638112713916,5.454991673377662,-0.4256747971112435,1.080666279754042,2006-01-12T01:06:07.609002,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-12T01:05:57.609002,2006-01-12T01:06:07.109002,9.5,951,951,131.58968887679458,96.28077064747565,747.914583584143,364.51403505659636,301.03293075211167,0.3010329307521117,0.00030103293075211163,2006-01-12T01:06:08.998000,2.266346604975808,3.5732311510323,2.2588559918987396,0.4024964044817886,0.825847297499455,201,515.3104530369508,0.5153104530369508,0.0005153104530369508,2006-01-12T01:06:10.608000,2.4411058877639764,3.5732311510323,2.8258854904521176,0.6889963965771188,1.4136916647309368,301,1318.957242587732,1.318957242587732,0.001318957242587732,2006-01-12T01:06:12.608000,5.164214738678843,8.332108426674813,6.008510121543093,1.7635132026267606,3.618399062145697,501
20060112010459_ML4.8,TW,LCVB,HHZ,203.6369476318359,4.800000190734863,5.786862915782787,5.786862915782787,0.0511599173115387,5.402792505225399,-0.3840704105573875,0.9868627250479234,2006-01-12T01:06:01.948998,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-12T01:05:51.948998,2006-01-12T01:06:01.448998,9.5,951,951,139.99022430902275,21.910814418276278,316.1313272046491,174.26615566333317,762.3492941332415,0.7623492941332416,0.0007623492941332415,2006-01-12T01:06:02.238000,3.2791336377633806,8.807367254857365,2.207837240317278,2.4114955669664813,4.374626221777871,201,3090.561757512148,3.090561757512148,0.0030905617575121475,2006-01-12T01:06:04.948000,3.9757233574951143,8.807367254857365,4.399913608111741,9.776195813429961,17.734721614464487,301,5708.721669621523,5.708721669621523,0.005708721669621522,2006-01-12T01:06:06.698000,1.6508077706278437,8.807367254857365,1.552366075631929,18.05807010681341,32.7586366262091,501
20060112010459_ML4.8,TW,TGVB,HHZ,257.498779296875,4.800000190734863,5.70498874933153,5.70498874933153,0.0704582406433896,5.417062797072415,-0.2879259522591155,0.904988558596667,2006-01-12T01:06:07.649003,Pn,header,HHZ,nm,nm/s,True,1.0,2006-01-12T01:05:57.649003,2006-01-12T01:06:07.149003,9.5,951,951,81.59850697216238,48.866010859483296,321.9216651469782,149.62090506640376,299.4324683696345,0.2994324683696345,0.00029943246836963445,2006-01-12T01:06:07.658000,2.447706085722602,39.33941389159932,2.7806771253989635,0.9301407789156534,2.0012742753878032,201,299.4324683696345,0.2994324683696345,0.00029943246836963445,2006-01-12T01:06:07.658000,2.1405346653288233,39.33941389159932,1.7530532992329033,0.9301407789156534,2.0012742753878032,301,903.2702599018498,0.9032702599018498,0.0009032702599018498,2006-01-12T01:06:11.888000,4.64261008166345,39.33941389159932,7.639181024339098,2.8058697431545903,6.037059189696563,501
20060115142929_ML3.0,TW,DBVB,HHZ,47.70921325683594,3.0,3.5634769681756087,3.5634769681756087,0.0753465790902179,3.1583818495794382,-0.4050951185961704,0.5634769681756087,2006-01-15T14:29:56.169000,Pg,header,HHZ,nm,nm/s,True,1.0,2006-01-15T14:29:46.169000,2006-01-15T14:29:55.669000,9.5,951,951,-35.24855252696137,-51.76505523775905,219.45089932871917,111.22512687482526,602.0093210081949,0.6020093210081949,0.0006020093210081949,2006-01-15T14:29:57.388000,0.13109958793082166,46.04985085952598,0.1413203276151836,2.743252922861961,5.412529865537549,201,602.0093210081949,0.6020093210081949,0.0006020093210081949,2006-01-15T14:29:57.388000,0.14602020431769414,46.04985085952598,0.16954476098658008,2.743252922861961,5.412529865537549,301,602.0093210081949,0.6020093210081949,0.0006020093210081949,2006-01-15T14:29:57.388000,0.1286799861429369,46.04985085952598,0.11410864340289312,2.743252922861961,5.412529865537549,501
20060115142929_ML3.0,TW,DSVB,HHZ,307.1416015625,3.0,3.5045145668194952,3.5045145668194952,0.0184020174639287,3.6586855317836777,0.1541709649641824,0.5045145668194952,2006-01-15T14:30:41.049005,Pg,header,HHZ,nm,nm/s,True,1.0,2006-01-15T14:30:31.049005,2006-01-15T14:30:40.549005,9.5,951,951,-5.720574159104648,-5.052816589736036,107.59033129743833,54.335806904042904,21.93911860517758,0.02193911860517758,2.1939118605177577e-05,2006-01-15T14:30:42.407999,0.7419803116693141,0.9749121129499331,0.8521936892003513,0.20391347754591346,0.40376907706408205,201,59.95602108903629,0.05995602108903629,5.9956021089036286e-05,2006-01-15T14:30:43.977999,1.748621183671336,2.6826301949099958,2.6826301949099958,0.5572621662748223,1.1034348159201663,301,67.80487133928042,0.06780487133928043,6.780487133928042e-05,2006-01-15T14:30:44.487999,2.2128908289143747,3.817351311210698,2.045328876004913,0.6302134264447128,1.2478856062453236,501
20060115142929_ML3.0,TW,LCVB,HHZ,35.64474868774414,3.0,3.399905099635091,3.399905099635091,0.0790293830977769,3.116982522472922,-0.2829225771621688,0.3999050996350908,2006-01-15T14:29:53.808999,Pg,header,HHZ,nm,nm/s,True,1.0,2006-01-15T14:29:43.808999,2006-01-15T14:29:53.308999,9.5,951,951,13.312479279360506,-0.1892656238218838,140.16063473431137,58.84489128445419,718.0363562324856,0.7180363562324856,0.0007180363562324855,2006-01-15T14:29:54.328000,0.0829729425537684,0.29473012103843615,0.07705726970551291,5.122953085890314,12.202186809412602,201,718.0363562324856,0.7180363562324856,0.0007180363562324855,2006-01-15T14:29:54.328000,0.08818276504084613,0.29473012103843615,0.0974623263692822,5.122953085890314,12.202186809412602,301,2040.5766394356106,2.0405766394356104,0.0020405766394356105,2006-01-15T14:29:58.698000,0.10919152490398643,0.29473012103843615,0.1322352277506036,14.558842740001353,34.6772097780168,501
20060226161229_ML3.5,TW,BGVB,HHZ,298.0760803222656,3.5,3.941324857710312,3.941324857710312,0.1832306215185095,3.902904965348367,-0.0384198923619454,0.4413248577103124,2006-02-26T16:13:27.069998,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:13:17.069998,2006-02-26T16:13:26.569998,9.5,951,951,7.733319297495576,-13.09638664734351,234.11004923277787,108.69128586466987,124.42064188414506,0.12442064188414506,0.00012442064188414504,2006-02-26T16:13:28.947999,1.3540718978558781,472.5522132021627,1.253860216168367,0.5314622003279852,1.1447158886229354,201,124.42064188414506,0.12442064188414506,0.00012442064188414504,2006-02-26T16:13:28.947999,1.0878416991342388,472.5522132021627,0.8176529628035161,0.5314622003279852,1.1447158886229354,301,124.42064188414506,0.12442064188414506,0.00012442064188414504,2006-02-26T16:13:28.947999,1.0383771533539055,472.5522132021627,1.0029823116305971,0.5314622003279852,1.1447158886229354,501
20060226161229_ML3.5,TW,DBVB,HHZ,40.3808708190918,3.5,4.167315553160707,4.167315553160707,0.0258838504731652,3.574029659776204,-0.5932858933845031,0.6673155531607069,2006-02-26T16:12:43.990004,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:12:33.990004,2006-02-26T16:12:43.490004,9.5,951,951,-1833.776092272577,22.17133444315753,1443.1735226924989,651.8190697931576,2792.8465268428895,2.7928465268428897,0.0027928465268428895,2006-02-26T16:12:45.358000,0.5525608228688413,20.423771196357933,0.636152163305645,1.9352118667146372,4.284695947495286,201,2792.8465268428895,2.7928465268428897,0.0027928465268428895,2006-02-26T16:12:45.358000,0.6186324543096953,20.423771196357933,0.7849082236570187,1.9352118667146372,4.284695947495286,301,6031.487518053827,6.031487518053828,0.006031487518053828,2006-02-26T16:12:48.948000,0.42610943572035104,20.423771196357933,0.2837972888054039,4.1793224606844275,9.253315525070178,501
20060226161229_ML3.5,TW,DSVB,HHZ,280.9171447753906,3.5,3.88716853702105,3.88716853702105,0.181249523624295,3.95355402807599,0.0663854910549401,0.3871685370210498,2006-02-26T16:13:18.779997,Pn,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:13:08.779997,2006-02-26T16:13:18.279997,9.5,951,951,4.023321790838091,-2.32145626615776,259.9724057482244,134.15378908847913,185.85276158318536,0.18585276158318537,0.00018585276158318535,2006-02-26T16:13:18.778000,4.772363451835398,9.916286945930366,3.700614622456547,0.7148941867437203,1.3853709451367708,201,185.85276158318536,0.18585276158318537,0.00018585276158318535,2006-02-26T16:13:18.778000,4.139842931477407,9.916286945930366,2.4267744054618396,0.7148941867437203,1.3853709451367708,301,185.85276158318536,0.18585276158318537,0.00018585276158318535,2006-02-26T16:13:18.778000,3.531380940296347,9.916286945930366,1.9324670392930259,0.7148941867437203,1.3853709451367708,501
20060226161229_ML3.5,TW,HBVB,HHZ,208.86309814453125,3.5,3.849785995047755,3.849785995047755,0.0692297503500462,3.5000691296977458,-0.3497168653500093,0.3497859950477551,2006-02-26T16:13:12.330000,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:13:02.330000,2006-02-26T16:13:11.830000,9.5,951,951,-16.79772714413428,6.76695030892403,305.6994910601499,165.37864139390484,172.60592416561866,0.17260592416561865,0.00017260592416561864,2006-02-26T16:13:14.148000,0.5647290258287859,2.6421330215425383,0.6429292404012495,0.5646261417283696,1.0437014278917651,201,318.2362342242124,0.31823623422421243,0.0003182362342242124,2006-02-26T16:13:15.318000,1.046650916433982,2.6421330215425383,1.3749423352234866,1.0410100230150392,1.924288599434227,301,382.1179175738218,0.3821179175738218,0.0003821179175738218,2006-02-26T16:13:16.098000,1.5113998629638281,2.6421330215425383,1.6483831799775965,1.2499789131105739,2.310563893578491,501
20060226161229_ML3.5,TW,LAVB,HHZ,229.1026153564453,3.5,3.841777906043808,3.841777906043808,0.017868089369131,3.841802848729632,2.4942685823425848e-05,0.3417779060438084,2006-02-26T16:13:15.449995,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:13:05.449995,2006-02-26T16:13:14.949995,9.5,951,951,-22.770999866987253,-11.39185895013195,322.56444935176273,184.09832427289288,194.57393260624508,0.1945739326062451,0.00019457393260624507,2006-02-26T16:13:16.888000,3.2529357243479997,7.826003261169182,2.8993059557906853,0.6032094764232945,1.0569022470721894,201,194.57393260624508,0.1945739326062451,0.00019457393260624507,2006-02-26T16:13:16.888000,2.7503116053504955,7.826003261169182,1.9709057052127756,0.6032094764232945,1.0569022470721894,301,194.57393260624508,0.1945739326062451,0.00019457393260624507,2006-02-26T16:13:16.888000,1.9579051572443003,7.826003261169182,1.2278795682229247,0.6032094764232945,1.0569022470721894,501
20060226161229_ML3.5,TW,LCVB,HHZ,94.16203308105467,3.5,3.4610487414902043,3.4610487414902043,0.0499194818536372,3.31519777755767,-0.145850963932534,-0.0389512585097957,2006-02-26T16:12:52.199995,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:12:42.199995,2006-02-26T16:12:51.699995,9.5,951,951,-10.732900927918566,0.6585413218494485,103.7622315183705,56.67383763134869,400.49675590838734,0.40049675590838735,0.00040049675590838734,2006-02-26T16:12:54.198000,0.5489848241726033,6.728423757744386,0.5432999620986851,3.859754652997047,7.066695545015566,201,400.49675590838734,0.40049675590838735,0.00040049675590838734,2006-02-26T16:12:54.198000,0.3354039744988423,6.728423757744386,0.27474513093544395,3.859754652997047,7.066695545015566,301,555.966439892394,0.555966439892394,0.000555966439892394,2006-02-26T16:12:56.918000,0.31051368525774703,6.728423757744386,0.2921740658174433,5.3580809872421,9.809931056880918,501
20060226161229_ML3.5,TW,MCVB,HHZ,138.942138671875,3.5,3.70723616584168,3.70723616584168,0.1726635947349818,3.6239491937429023,-0.0832869720987781,0.2072361658416803,2006-02-26T16:13:01.300002,Pn,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:12:51.300002,2006-02-26T16:13:00.800002,9.5,951,951,22.472700024284148,-5.132699453476601,215.12185468737007,78.28675694919558,244.3899973875654,0.2443899973875654,0.00024438999738756535,2006-02-26T16:13:01.298000,4.543656871452079,39.355330636164624,2.885346003110716,1.1360537856217807,3.1217284622757204,201,244.3899973875654,0.2443899973875654,0.00024438999738756535,2006-02-26T16:13:01.298000,1.4419418023879143,39.355330636164624,0.6811025084768826,1.1360537856217807,3.1217284622757204,301,244.3899973875654,0.2443899973875654,0.00024438999738756535,2006-02-26T16:13:01.298000,0.8715365558749757,39.355330636164624,0.42623319399139725,1.1360537856217807,3.1217284622757204,501
20060226161229_ML3.5,TW,TGVB,HHZ,42.78471374511719,3.5,3.3848744979694856,3.3848744979694856,0.2688450930520089,3.354834002434571,-0.0300404955349145,-0.1151255020305144,2006-02-26T16:12:44.349997,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:12:34.349997,2006-02-26T16:12:43.849997,9.5,951,951,-24.13374222117916,-0.4492788136976876,64.40427505177006,29.815861792431523,370.95549117725835,0.37095549117725835,0.00037095549117725833,2006-02-26T16:12:44.508000,0.09901365457008963,51.91416842345172,0.10822553756170308,5.759796083087239,12.441548520707926,201,370.95549117725835,0.37095549117725835,0.00037095549117725833,2006-02-26T16:12:44.508000,0.1102185074986775,51.91416842345172,0.11738158260417962,5.759796083087239,12.441548520707926,301,1350.994919888196,1.3509949198881959,0.0013509949198881959,2006-02-26T16:12:49.238000,0.15929406514898498,51.91416842345172,0.18675954291550495,20.976789487999458,45.311281937560274,501
20060226161229_ML3.5,TW,THVB,HHZ,294.2640380859375,3.5,3.821462111599582,3.821462111599582,0.1208223414674785,3.8585006915250295,0.0370385799254475,0.3214621115995819,2006-02-26T16:13:20.520003,Pn,header,HHE,nm,nm/s,True,1.0,2006-02-26T16:13:10.520003,2006-02-26T16:13:20.020003,9.5,951,951,-67.35865968472072,-1.8636646995283703,339.85066407925194,171.86806098224332,332.32774537808007,0.3323277453780801,0.00033232774537808005,2006-02-26T16:13:20.518000,24.130166894912023,66.8262893520049,24.702845928337233,0.9778640458992378,1.9336213108985663,201,336.51484864956444,0.33651484864956444,0.0003365148486495644,2006-02-26T16:13:23.208000,26.915089648510882,66.8262893520049,31.541835889827475,0.990184466937191,1.9579836225901899,301,336.51484864956444,0.33651484864956444,0.0003365148486495644,2006-02-26T16:13:23.208000,11.009241630795334,66.8262893520049,5.119324356306509,0.990184466937191,1.9579836225901899,501
20060226161229_ML3.5,TW,TTVB,HHZ,109.70721435546876,3.5,3.2441124098242526,3.2441124098242526,0.0100340279600683,3.1832690912921215,-0.0608433185321311,-0.2558875901757473,2006-02-26T16:12:55.520003,Pg,header,HHZ,nm,nm/s,True,1.0,2006-02-26T16:12:45.520003,2006-02-26T16:12:55.020003,9.5,951,951,39.54871053362244,13.094564694633117,410.9757950816119,253.7022488167404,212.9901015248334,0.2129901015248334,0.00021299010152483339,2006-02-26T16:12:56.008000,2.152481498231369,9.704194843404457,1.8553144207466588,0.5182546127382943,0.8395278422568692,201,457.9865157094037,0.45798651570940374,0.0004579865157094037,2006-02-26T16:12:58.018000,1.1659251010155882,9.704194843404457,1.0073247022791816,1.1143880520225196,1.80521267685028,301,457.9865157094037,0.45798651570940374,0.0004579865157094037,2006-02-26T16:12:58.018000,1.018193001107769,9.704194843404457,0.7111429856221758,1.1143880520225196,1.80521267685028,501
20060316162059_ML3.2,TW,BGVB,HHZ,232.5574951171875,3.200000047683716,3.322005154426087,3.322005154426087,0.0086213239658331,3.197330576462071,-0.1246745779640159,0.122005106742371,2006-03-16T16:23:11.128990,Pg,header,HHZ,nm,nm/s,True,1.0,2006-03-16T16:23:01.128990,2006-03-16T16:23:10.628990,9.5,951,951,9.833033066002024,-15.693038059098864,129.57127906778703,80.99317966586595,130.7818656156386,0.1307818656156386,0.00013078186561563858,2006-03-16T16:23:12.758000,1.8554651305924381,3.3078514766181444,2.404960035380381,1.0093430161109873,1.6147268962050116,201,130.7818656156386,0.1307818656156386,0.00013078186561563858,2006-03-16T16:23:12.758000,1.789384642630588,3.3078514766181444,1.7199370406702665,1.0093430161109873,1.6147268962050116,301,130.7818656156386,0.1307818656156386,0.00013078186561563858,2006-03-16T16:23:12.758000,1.5833382195967405,3.3078514766181444,1.202582990445938,1.0093430161109873,1.6147268962050116,501
20060316162059_ML3.2,TW,DBVB,HHZ,162.72903442382812,3.200000047683716,3.340076297220935,3.340076297220935,0.0556118693807615,3.0627308323747338,-0.277345464846201,0.1400762495372189,2006-03-16T16:22:59.969001,Pg,header,HHZ,nm,nm/s,True,1.0,2006-03-16T16:22:49.969001,2006-03-16T16:22:59.469001,9.5,951,951,-13.382581007186046,10.348496589222071,88.4225337389077,48.81768972444215,73.93252683848488,0.07393252683848488,7.393252683848488e-05,2006-03-16T16:23:01.638000,0.5472169154995395,2.341944946373939,0.6502277884104058,0.8361276669224541,1.5144618120154132,201,108.78931165904152,0.10878931165904152,0.00010878931165904152,2006-03-16T16:23:02.448000,0.9007086015105592,2.341944946373939,1.4051640952037439,1.2303347015623012,2.2284813614310113,301,108.78931165904152,0.10878931165904152,0.00010878931165904152,2006-03-16T16:23:02.448000,1.0784012548111501,2.341944946373939,1.318272266329822,1.2303347015623012,2.2284813614310113,501
20060316162059_ML3.2,TW,DHVB,HHZ,121.44208526611328,3.200000047683716,3.256804091520272,3.256804091520272,0.0589154722258714,3.295089703090918,0.0382856115706458,0.0568040438365562,2006-03-16T16:22:52.399002,Pg,header,HHZ,nm,nm/s,True,1.0,2006-03-16T16:22:42.399002,2006-03-16T16:22:51.899002,9.5,951,951,9.549808110207904,-4.853619942094907,93.73990973374306,46.903466748118824,159.44398840805945,0.15944398840805946,0.00015944398840805944,2006-03-16T16:22:52.848000,0.6405096469077558,36.52414288033958,0.404358610197474,1.7009189454197355,3.3994073245013245,201,162.97181359389367,0.16297181359389368,0.00016297181359389365,2006-03-16T16:22:55.098000,0.5497321491788509,36.52414288033958,0.4643646702636778,1.7385531312841618,3.474621918014835,301,162.97181359389367,0.16297181359389368,0.00016297181359389365,2006-03-16T16:22:55.098000,0.4799572054640324,36.52414288033958,0.3880133932946227,1.7385531312841618,3.474621918014835,501
20060316162059_ML3.2,TW,DSVB,HHZ,260.1788024902344,3.200000047683716,3.545575847468222,3.545575847468222,0.121869520354668,3.2346910614513797,-0.3108847860168429,0.3455757997845068,2006-03-16T16:23:10.418998,Pn,header,HHZ,nm,nm/s,True,1.0,2006-03-16T16:23:00.418998,2006-03-16T16:23:09.918998,9.5,951,951,-1.9958568643097943,12.023666731684179,104.0473331381316,34.499111557765815,48.139179604196066,0.048139179604196065,4.8139179604196066e-05,2006-03-16T16:23:11.648000,3.0656892666563826,4.352501842815302,3.1738001968032705,0.4626661554149326,1.3953744728640656,201,72.78749047026683,0.07278749047026684,7.278749047026682e-05,2006-03-16T16:23:13.418000,3.4184405715398754,4.352501842815302,4.254777720820988,0.6995613272820295,2.1098366648773084,301,73.31276665434886,0.07331276665434887,7.331276665434886e-05,2006-03-16T16:23:13.468000,2.8944820423466804,5.183369183447454,2.239016393897844,0.7046097621456572,2.1250624536110996,501
20060316162059_ML3.2,TW,HBVB,HHZ,195.8614501953125,3.200000047683716,3.7168688212371848,3.7168688212371848,0.0136520586693054,3.429240959960863,-0.2876278612763219,0.5168687735534689,2006-03-16T16:23:04.679000,Pg,header,HHZ,nm,nm/s,True,1.0,2006-03-16T16:22:54.679000,2006-03-16T16:23:04.179000,9.5,951,951,-19.460242100063905,0.478977173880197,64.57630807906781,30.10771843181215,159.28406412154828,0.15928406412154827,0.00015928406412154828,2006-03-16T16:23:05.048000,0.7486615134595934,14.198994334057566,0.4993889272980416,2.466602208452664,5.290472756422718,201,159.28406412154828,0.15928406412154827,0.00015928406412154828,2006-03-16T16:23:05.048000,0.6846495801184871,14.198994334057566,0.5083732229781275,2.466602208452664,5.290472756422718,301,159.28406412154828,0.15928406412154827,0.00015928406412154828,2006-03-16T16:23:05.048000,0.596607095870805,14.198994334057566,0.4195524375713721,2.466602208452664,5.290472756422718,501
20060316162059_ML3.2,TW,LAVB,HHZ,258.9537048339844,3.200000047683716,3.4818475932339057,3.4818475932339057,0.0800249418215712,3.3898788350795055,-0.0919687581544002,0.2818475455501898,2006-03-16T16:23:13.918998,Pg,header,HHN,nm,nm/s,True,1.0,2006-03-16T16:23:03.918998,2006-03-16T16:23:13.418998,9.5,951,951,-33.17344202859607,-4.936170586996901,125.89057459695545,61.32380981136511,113.53341212136951,0.11353341212136951,0.0001135334121213695,2006-03-16T16:23:15.208000,5.670974214105594,12.907409161119231,5.892007202486178,0.9018420361083587,1.8513757131300805,201,113.53341212136951,0.11353341212136951,0.0001135334121213695,2006-03-16T16:23:15.208000,3.8447282100665734,12.907409161119231,2.7468856599691804,0.9018420361083587,1.8513757131300805,301,113.53341212136951,0.11353341212136951,0.0001135334121213695,2006-03-16T16:23:15.208000,2.485267524753502,12.907409161119231,1.2450169372566877,0.9018420361083587,1.8513757131300805,501
